name,price,description,sustainability_features,product_features,product_affordances,rating_product,product_page_url,product_id,review_url,author,date,rating_customer,content,BERT_sentiment,GPT_sentiment
Melitta Coffee Filters 100/40 Natural Brown (Pack of 40 Filters),14.0,"Aromatic and full-bodied coffee taste: original filter bags natural brown for a balanced and aromatic taste experience of your filter coffee, size 100
For a full aroma of your filter coffee: optimal enjoyment development using Aromapor paper, permeability of the finest flavours thanks to micro-fine pores
Particularly tear-resistant thanks to extra-stable double stitching, perfect fit
Environmentally friendly coffee preparation: production of filter bags according to FSC certification, compostable
Box contents: 1 Melitta filter bags 100, natural brown, pack of 40","Forestry practices
Made with materials from well-managed forests, recycled materials, and/or other controlled wood sources.
As certified by
","Product Features: [""Aromatic and full-bodied coffee taste"", ""original filter bags"", ""natural brown"", ""balanced and aromatic taste experience"", ""size 100"", ""full aroma"", ""Aromapor paper"", ""permeability"", ""micro-fine pores"", ""tear-resistant"", ""extra-stable double stitching"", ""perfect fit"", ""Environmentally friendly coffee preparation"", ""FSC certification"", ""compostable"", ""Box contents"", ""Melitta filter bags 100"", ""pack of 40""]","Product Affordances: [""Aromatic"", ""Full-bodied"", ""Balanced"", ""Aromatic taste experience"", ""Optimal enjoyment"", ""Permeability"", ""Tear-resistant"", ""Stable"", ""Perfect fit"", ""Environmentally friendly"", ""Compostable""]",4.4,https://www.amazon.com/Melitta-Coffee-Filters-Natural-Brown/dp/B005HBUZHK/ref=sr_1_3?dib=eyJ2IjoiMSJ9.LqB6UFpcQV6Ytvd8OwWRTfJ5o69pVWaIyAuxA_in5nlTZn2DNwt8f5VjOiXrkMVKkHfvPc5DEzuhNT0RzgMbLg.2un3j-YEFK0J9ogV2k0h4tyIEx9UaweEHOdxSuOQP-0&dib_tag=se&qid=1727752923&rnid=2941120011&s=appliances&sr=1-3&srs=24229290011,B005HBUZHK,https://www.amazon.com/product-reviews/B005HBUZHK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,E Scott,"Reviewed in the United Kingdom on October 24, 2022",1,"Amazon to blame for this one - I searched for size 4 filter papers and this came up as the 1st option, so I didn't really bother to check the sizes properly.They are NOT size 4 filters! They're tiny. It's also not really made clear anywhere in the description.Waste of time and money unless you have a machine that takes these tiny papers!",-2,-2
Melitta Coffee Filters 100/40 Natural Brown (Pack of 40 Filters),14.0,"Aromatic and full-bodied coffee taste: original filter bags natural brown for a balanced and aromatic taste experience of your filter coffee, size 100
For a full aroma of your filter coffee: optimal enjoyment development using Aromapor paper, permeability of the finest flavours thanks to micro-fine pores
Particularly tear-resistant thanks to extra-stable double stitching, perfect fit
Environmentally friendly coffee preparation: production of filter bags according to FSC certification, compostable
Box contents: 1 Melitta filter bags 100, natural brown, pack of 40","Forestry practices
Made with materials from well-managed forests, recycled materials, and/or other controlled wood sources.
As certified by
","Product Features: [""Aromatic and full-bodied coffee taste"", ""original filter bags"", ""natural brown"", ""balanced and aromatic taste experience"", ""size 100"", ""full aroma"", ""Aromapor paper"", ""permeability"", ""micro-fine pores"", ""tear-resistant"", ""extra-stable double stitching"", ""perfect fit"", ""Environmentally friendly coffee preparation"", ""FSC certification"", ""compostable"", ""Box contents"", ""Melitta filter bags 100"", ""pack of 40""]","Product Affordances: [""Aromatic"", ""Full-bodied"", ""Balanced"", ""Aromatic taste experience"", ""Optimal enjoyment"", ""Permeability"", ""Tear-resistant"", ""Stable"", ""Perfect fit"", ""Environmentally friendly"", ""Compostable""]",4.4,https://www.amazon.com/Melitta-Coffee-Filters-Natural-Brown/dp/B005HBUZHK/ref=sr_1_3?dib=eyJ2IjoiMSJ9.LqB6UFpcQV6Ytvd8OwWRTfJ5o69pVWaIyAuxA_in5nlTZn2DNwt8f5VjOiXrkMVKkHfvPc5DEzuhNT0RzgMbLg.2un3j-YEFK0J9ogV2k0h4tyIEx9UaweEHOdxSuOQP-0&dib_tag=se&qid=1727752923&rnid=2941120011&s=appliances&sr=1-3&srs=24229290011,B005HBUZHK,https://www.amazon.com/product-reviews/B005HBUZHK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,"Don't be fooled by the big coffee machine picture in the third picture. Just small, cup-sized paper strainers.","Reviewed in the United Kingdom on July 31, 2023",1,"Don't be fooled by the big coffee machine picture in the third picture. Just small, cup-sized paper strainers.",-1,-1
Melitta Coffee Filters 100/40 Natural Brown (Pack of 40 Filters),14.0,"Aromatic and full-bodied coffee taste: original filter bags natural brown for a balanced and aromatic taste experience of your filter coffee, size 100
For a full aroma of your filter coffee: optimal enjoyment development using Aromapor paper, permeability of the finest flavours thanks to micro-fine pores
Particularly tear-resistant thanks to extra-stable double stitching, perfect fit
Environmentally friendly coffee preparation: production of filter bags according to FSC certification, compostable
Box contents: 1 Melitta filter bags 100, natural brown, pack of 40","Forestry practices
Made with materials from well-managed forests, recycled materials, and/or other controlled wood sources.
As certified by
","Product Features: [""Aromatic and full-bodied coffee taste"", ""original filter bags"", ""natural brown"", ""balanced and aromatic taste experience"", ""size 100"", ""full aroma"", ""Aromapor paper"", ""permeability"", ""micro-fine pores"", ""tear-resistant"", ""extra-stable double stitching"", ""perfect fit"", ""Environmentally friendly coffee preparation"", ""FSC certification"", ""compostable"", ""Box contents"", ""Melitta filter bags 100"", ""pack of 40""]","Product Affordances: [""Aromatic"", ""Full-bodied"", ""Balanced"", ""Aromatic taste experience"", ""Optimal enjoyment"", ""Permeability"", ""Tear-resistant"", ""Stable"", ""Perfect fit"", ""Environmentally friendly"", ""Compostable""]",4.4,https://www.amazon.com/Melitta-Coffee-Filters-Natural-Brown/dp/B005HBUZHK/ref=sr_1_3?dib=eyJ2IjoiMSJ9.LqB6UFpcQV6Ytvd8OwWRTfJ5o69pVWaIyAuxA_in5nlTZn2DNwt8f5VjOiXrkMVKkHfvPc5DEzuhNT0RzgMbLg.2un3j-YEFK0J9ogV2k0h4tyIEx9UaweEHOdxSuOQP-0&dib_tag=se&qid=1727752923&rnid=2941120011&s=appliances&sr=1-3&srs=24229290011,B005HBUZHK,https://www.amazon.com/product-reviews/B005HBUZHK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,Poppy,"Reviewed in the United Kingdom on July 16, 2023",1,"They are VERY small, no use for my filter machine unfortunately.",-1,-1
Melitta Coffee Filters 100/40 Natural Brown (Pack of 40 Filters),14.0,"Aromatic and full-bodied coffee taste: original filter bags natural brown for a balanced and aromatic taste experience of your filter coffee, size 100
For a full aroma of your filter coffee: optimal enjoyment development using Aromapor paper, permeability of the finest flavours thanks to micro-fine pores
Particularly tear-resistant thanks to extra-stable double stitching, perfect fit
Environmentally friendly coffee preparation: production of filter bags according to FSC certification, compostable
Box contents: 1 Melitta filter bags 100, natural brown, pack of 40","Forestry practices
Made with materials from well-managed forests, recycled materials, and/or other controlled wood sources.
As certified by
","Product Features: [""Aromatic and full-bodied coffee taste"", ""original filter bags"", ""natural brown"", ""balanced and aromatic taste experience"", ""size 100"", ""full aroma"", ""Aromapor paper"", ""permeability"", ""micro-fine pores"", ""tear-resistant"", ""extra-stable double stitching"", ""perfect fit"", ""Environmentally friendly coffee preparation"", ""FSC certification"", ""compostable"", ""Box contents"", ""Melitta filter bags 100"", ""pack of 40""]","Product Affordances: [""Aromatic"", ""Full-bodied"", ""Balanced"", ""Aromatic taste experience"", ""Optimal enjoyment"", ""Permeability"", ""Tear-resistant"", ""Stable"", ""Perfect fit"", ""Environmentally friendly"", ""Compostable""]",4.4,https://www.amazon.com/Melitta-Coffee-Filters-Natural-Brown/dp/B005HBUZHK/ref=sr_1_3?dib=eyJ2IjoiMSJ9.LqB6UFpcQV6Ytvd8OwWRTfJ5o69pVWaIyAuxA_in5nlTZn2DNwt8f5VjOiXrkMVKkHfvPc5DEzuhNT0RzgMbLg.2un3j-YEFK0J9ogV2k0h4tyIEx9UaweEHOdxSuOQP-0&dib_tag=se&qid=1727752923&rnid=2941120011&s=appliances&sr=1-3&srs=24229290011,B005HBUZHK,https://www.amazon.com/product-reviews/B005HBUZHK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,Amazon Customer,"Reviewed in the United Kingdom on October 22, 2022",1,The description of the product is very bad. There is no size and the it did not work for n my coffee maker.,-2,-2
Melitta Coffee Filters 100/40 Natural Brown (Pack of 40 Filters),14.0,"Aromatic and full-bodied coffee taste: original filter bags natural brown for a balanced and aromatic taste experience of your filter coffee, size 100
For a full aroma of your filter coffee: optimal enjoyment development using Aromapor paper, permeability of the finest flavours thanks to micro-fine pores
Particularly tear-resistant thanks to extra-stable double stitching, perfect fit
Environmentally friendly coffee preparation: production of filter bags according to FSC certification, compostable
Box contents: 1 Melitta filter bags 100, natural brown, pack of 40","Forestry practices
Made with materials from well-managed forests, recycled materials, and/or other controlled wood sources.
As certified by
","Product Features: [""Aromatic and full-bodied coffee taste"", ""original filter bags"", ""natural brown"", ""balanced and aromatic taste experience"", ""size 100"", ""full aroma"", ""Aromapor paper"", ""permeability"", ""micro-fine pores"", ""tear-resistant"", ""extra-stable double stitching"", ""perfect fit"", ""Environmentally friendly coffee preparation"", ""FSC certification"", ""compostable"", ""Box contents"", ""Melitta filter bags 100"", ""pack of 40""]","Product Affordances: [""Aromatic"", ""Full-bodied"", ""Balanced"", ""Aromatic taste experience"", ""Optimal enjoyment"", ""Permeability"", ""Tear-resistant"", ""Stable"", ""Perfect fit"", ""Environmentally friendly"", ""Compostable""]",4.4,https://www.amazon.com/Melitta-Coffee-Filters-Natural-Brown/dp/B005HBUZHK/ref=sr_1_3?dib=eyJ2IjoiMSJ9.LqB6UFpcQV6Ytvd8OwWRTfJ5o69pVWaIyAuxA_in5nlTZn2DNwt8f5VjOiXrkMVKkHfvPc5DEzuhNT0RzgMbLg.2un3j-YEFK0J9ogV2k0h4tyIEx9UaweEHOdxSuOQP-0&dib_tag=se&qid=1727752923&rnid=2941120011&s=appliances&sr=1-3&srs=24229290011,B005HBUZHK,https://www.amazon.com/product-reviews/B005HBUZHK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,Kelly de Lima Siqueira,"Reviewed in the United Kingdom on September 26, 2024",2,This is the third time I give a chance and at least 30% is the filters come with a hole,-2,-1
Melitta Coffee Filters 100/40 Natural Brown (Pack of 40 Filters),14.0,"Aromatic and full-bodied coffee taste: original filter bags natural brown for a balanced and aromatic taste experience of your filter coffee, size 100
For a full aroma of your filter coffee: optimal enjoyment development using Aromapor paper, permeability of the finest flavours thanks to micro-fine pores
Particularly tear-resistant thanks to extra-stable double stitching, perfect fit
Environmentally friendly coffee preparation: production of filter bags according to FSC certification, compostable
Box contents: 1 Melitta filter bags 100, natural brown, pack of 40","Forestry practices
Made with materials from well-managed forests, recycled materials, and/or other controlled wood sources.
As certified by
","Product Features: [""Aromatic and full-bodied coffee taste"", ""original filter bags"", ""natural brown"", ""balanced and aromatic taste experience"", ""size 100"", ""full aroma"", ""Aromapor paper"", ""permeability"", ""micro-fine pores"", ""tear-resistant"", ""extra-stable double stitching"", ""perfect fit"", ""Environmentally friendly coffee preparation"", ""FSC certification"", ""compostable"", ""Box contents"", ""Melitta filter bags 100"", ""pack of 40""]","Product Affordances: [""Aromatic"", ""Full-bodied"", ""Balanced"", ""Aromatic taste experience"", ""Optimal enjoyment"", ""Permeability"", ""Tear-resistant"", ""Stable"", ""Perfect fit"", ""Environmentally friendly"", ""Compostable""]",4.4,https://www.amazon.com/Melitta-Coffee-Filters-Natural-Brown/dp/B005HBUZHK/ref=sr_1_3?dib=eyJ2IjoiMSJ9.LqB6UFpcQV6Ytvd8OwWRTfJ5o69pVWaIyAuxA_in5nlTZn2DNwt8f5VjOiXrkMVKkHfvPc5DEzuhNT0RzgMbLg.2un3j-YEFK0J9ogV2k0h4tyIEx9UaweEHOdxSuOQP-0&dib_tag=se&qid=1727752923&rnid=2941120011&s=appliances&sr=1-3&srs=24229290011,B005HBUZHK,https://www.amazon.com/product-reviews/B005HBUZHK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,sk,"Reviewed in the United Kingdom on April 24, 2023",2,not what i expected...these are tiny filters,-1,-1
Melitta Coffee Filters 100/40 Natural Brown (Pack of 40 Filters),14.0,"Aromatic and full-bodied coffee taste: original filter bags natural brown for a balanced and aromatic taste experience of your filter coffee, size 100
For a full aroma of your filter coffee: optimal enjoyment development using Aromapor paper, permeability of the finest flavours thanks to micro-fine pores
Particularly tear-resistant thanks to extra-stable double stitching, perfect fit
Environmentally friendly coffee preparation: production of filter bags according to FSC certification, compostable
Box contents: 1 Melitta filter bags 100, natural brown, pack of 40","Forestry practices
Made with materials from well-managed forests, recycled materials, and/or other controlled wood sources.
As certified by
","Product Features: [""Aromatic and full-bodied coffee taste"", ""original filter bags"", ""natural brown"", ""balanced and aromatic taste experience"", ""size 100"", ""full aroma"", ""Aromapor paper"", ""permeability"", ""micro-fine pores"", ""tear-resistant"", ""extra-stable double stitching"", ""perfect fit"", ""Environmentally friendly coffee preparation"", ""FSC certification"", ""compostable"", ""Box contents"", ""Melitta filter bags 100"", ""pack of 40""]","Product Affordances: [""Aromatic"", ""Full-bodied"", ""Balanced"", ""Aromatic taste experience"", ""Optimal enjoyment"", ""Permeability"", ""Tear-resistant"", ""Stable"", ""Perfect fit"", ""Environmentally friendly"", ""Compostable""]",4.4,https://www.amazon.com/Melitta-Coffee-Filters-Natural-Brown/dp/B005HBUZHK/ref=sr_1_3?dib=eyJ2IjoiMSJ9.LqB6UFpcQV6Ytvd8OwWRTfJ5o69pVWaIyAuxA_in5nlTZn2DNwt8f5VjOiXrkMVKkHfvPc5DEzuhNT0RzgMbLg.2un3j-YEFK0J9ogV2k0h4tyIEx9UaweEHOdxSuOQP-0&dib_tag=se&qid=1727752923&rnid=2941120011&s=appliances&sr=1-3&srs=24229290011,B005HBUZHK,https://www.amazon.com/product-reviews/B005HBUZHK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,Rohan,"Reviewed in the United Kingdom on June 7, 2024",3,"I've been using the Melitta Coffee Filters 100/40 Natural Brown for a few weeks now, and overall, I'm quite satisfied with their performance. One of the standout features is how they fit perfectly in my coffee maker, ensuring a smooth brewing process every time.",1,2
Melitta Coffee Filters 100/40 Natural Brown (Pack of 40 Filters),14.0,"Aromatic and full-bodied coffee taste: original filter bags natural brown for a balanced and aromatic taste experience of your filter coffee, size 100
For a full aroma of your filter coffee: optimal enjoyment development using Aromapor paper, permeability of the finest flavours thanks to micro-fine pores
Particularly tear-resistant thanks to extra-stable double stitching, perfect fit
Environmentally friendly coffee preparation: production of filter bags according to FSC certification, compostable
Box contents: 1 Melitta filter bags 100, natural brown, pack of 40","Forestry practices
Made with materials from well-managed forests, recycled materials, and/or other controlled wood sources.
As certified by
","Product Features: [""Aromatic and full-bodied coffee taste"", ""original filter bags"", ""natural brown"", ""balanced and aromatic taste experience"", ""size 100"", ""full aroma"", ""Aromapor paper"", ""permeability"", ""micro-fine pores"", ""tear-resistant"", ""extra-stable double stitching"", ""perfect fit"", ""Environmentally friendly coffee preparation"", ""FSC certification"", ""compostable"", ""Box contents"", ""Melitta filter bags 100"", ""pack of 40""]","Product Affordances: [""Aromatic"", ""Full-bodied"", ""Balanced"", ""Aromatic taste experience"", ""Optimal enjoyment"", ""Permeability"", ""Tear-resistant"", ""Stable"", ""Perfect fit"", ""Environmentally friendly"", ""Compostable""]",4.4,https://www.amazon.com/Melitta-Coffee-Filters-Natural-Brown/dp/B005HBUZHK/ref=sr_1_3?dib=eyJ2IjoiMSJ9.LqB6UFpcQV6Ytvd8OwWRTfJ5o69pVWaIyAuxA_in5nlTZn2DNwt8f5VjOiXrkMVKkHfvPc5DEzuhNT0RzgMbLg.2un3j-YEFK0J9ogV2k0h4tyIEx9UaweEHOdxSuOQP-0&dib_tag=se&qid=1727752923&rnid=2941120011&s=appliances&sr=1-3&srs=24229290011,B005HBUZHK,https://www.amazon.com/product-reviews/B005HBUZHK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,Ms. C. A. Vergano,"Reviewed in the United Kingdom on November 3, 2023",3,"These are very tiny. I have a one cup coffee flask with a tiny conical sieve, my other filters seemed to big for it so I ordered these. However it's very hard to pour the boiling water in without the tiny filter overflowing, so you have to pour very slowly, in stages... a bit tedious and you end up with lukewarm coffee! So... back to the bigger filters for me because the sides are higher and so they hold the coffee better and let you pour faster.",0,-1
Melitta Coffee Filters 100/40 Natural Brown (Pack of 40 Filters),14.0,"Aromatic and full-bodied coffee taste: original filter bags natural brown for a balanced and aromatic taste experience of your filter coffee, size 100
For a full aroma of your filter coffee: optimal enjoyment development using Aromapor paper, permeability of the finest flavours thanks to micro-fine pores
Particularly tear-resistant thanks to extra-stable double stitching, perfect fit
Environmentally friendly coffee preparation: production of filter bags according to FSC certification, compostable
Box contents: 1 Melitta filter bags 100, natural brown, pack of 40","Forestry practices
Made with materials from well-managed forests, recycled materials, and/or other controlled wood sources.
As certified by
","Product Features: [""Aromatic and full-bodied coffee taste"", ""original filter bags"", ""natural brown"", ""balanced and aromatic taste experience"", ""size 100"", ""full aroma"", ""Aromapor paper"", ""permeability"", ""micro-fine pores"", ""tear-resistant"", ""extra-stable double stitching"", ""perfect fit"", ""Environmentally friendly coffee preparation"", ""FSC certification"", ""compostable"", ""Box contents"", ""Melitta filter bags 100"", ""pack of 40""]","Product Affordances: [""Aromatic"", ""Full-bodied"", ""Balanced"", ""Aromatic taste experience"", ""Optimal enjoyment"", ""Permeability"", ""Tear-resistant"", ""Stable"", ""Perfect fit"", ""Environmentally friendly"", ""Compostable""]",4.4,https://www.amazon.com/Melitta-Coffee-Filters-Natural-Brown/dp/B005HBUZHK/ref=sr_1_3?dib=eyJ2IjoiMSJ9.LqB6UFpcQV6Ytvd8OwWRTfJ5o69pVWaIyAuxA_in5nlTZn2DNwt8f5VjOiXrkMVKkHfvPc5DEzuhNT0RzgMbLg.2un3j-YEFK0J9ogV2k0h4tyIEx9UaweEHOdxSuOQP-0&dib_tag=se&qid=1727752923&rnid=2941120011&s=appliances&sr=1-3&srs=24229290011,B005HBUZHK,https://www.amazon.com/product-reviews/B005HBUZHK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,Mrs. G.A. Badham,"Reviewed in the United Kingdom on August 21, 2023",3,I hadn't realised when I ordered them how small they were.  Nothing wrong with the quality but very tiny.,0,-1
Melitta Coffee Filters 100/40 Natural Brown (Pack of 40 Filters),14.0,"Aromatic and full-bodied coffee taste: original filter bags natural brown for a balanced and aromatic taste experience of your filter coffee, size 100
For a full aroma of your filter coffee: optimal enjoyment development using Aromapor paper, permeability of the finest flavours thanks to micro-fine pores
Particularly tear-resistant thanks to extra-stable double stitching, perfect fit
Environmentally friendly coffee preparation: production of filter bags according to FSC certification, compostable
Box contents: 1 Melitta filter bags 100, natural brown, pack of 40","Forestry practices
Made with materials from well-managed forests, recycled materials, and/or other controlled wood sources.
As certified by
","Product Features: [""Aromatic and full-bodied coffee taste"", ""original filter bags"", ""natural brown"", ""balanced and aromatic taste experience"", ""size 100"", ""full aroma"", ""Aromapor paper"", ""permeability"", ""micro-fine pores"", ""tear-resistant"", ""extra-stable double stitching"", ""perfect fit"", ""Environmentally friendly coffee preparation"", ""FSC certification"", ""compostable"", ""Box contents"", ""Melitta filter bags 100"", ""pack of 40""]","Product Affordances: [""Aromatic"", ""Full-bodied"", ""Balanced"", ""Aromatic taste experience"", ""Optimal enjoyment"", ""Permeability"", ""Tear-resistant"", ""Stable"", ""Perfect fit"", ""Environmentally friendly"", ""Compostable""]",4.4,https://www.amazon.com/Melitta-Coffee-Filters-Natural-Brown/dp/B005HBUZHK/ref=sr_1_3?dib=eyJ2IjoiMSJ9.LqB6UFpcQV6Ytvd8OwWRTfJ5o69pVWaIyAuxA_in5nlTZn2DNwt8f5VjOiXrkMVKkHfvPc5DEzuhNT0RzgMbLg.2un3j-YEFK0J9ogV2k0h4tyIEx9UaweEHOdxSuOQP-0&dib_tag=se&qid=1727752923&rnid=2941120011&s=appliances&sr=1-3&srs=24229290011,B005HBUZHK,https://www.amazon.com/product-reviews/B005HBUZHK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,Kees de Koster,"Reviewed in the Netherlands on July 11, 2024",4,"Good filters, but small. Ordered for a MoccaMaster Cup One, that's a Nr. 1 filter machine. It works, but very little room for errors. The Technivorm (Original MoccaMaster) Nr. 1 filters are a little bit bigger.",0,0
Melitta Coffee Filters 100/40 Natural Brown (Pack of 40 Filters),14.0,"Aromatic and full-bodied coffee taste: original filter bags natural brown for a balanced and aromatic taste experience of your filter coffee, size 100
For a full aroma of your filter coffee: optimal enjoyment development using Aromapor paper, permeability of the finest flavours thanks to micro-fine pores
Particularly tear-resistant thanks to extra-stable double stitching, perfect fit
Environmentally friendly coffee preparation: production of filter bags according to FSC certification, compostable
Box contents: 1 Melitta filter bags 100, natural brown, pack of 40","Forestry practices
Made with materials from well-managed forests, recycled materials, and/or other controlled wood sources.
As certified by
","Product Features: [""Aromatic and full-bodied coffee taste"", ""original filter bags"", ""natural brown"", ""balanced and aromatic taste experience"", ""size 100"", ""full aroma"", ""Aromapor paper"", ""permeability"", ""micro-fine pores"", ""tear-resistant"", ""extra-stable double stitching"", ""perfect fit"", ""Environmentally friendly coffee preparation"", ""FSC certification"", ""compostable"", ""Box contents"", ""Melitta filter bags 100"", ""pack of 40""]","Product Affordances: [""Aromatic"", ""Full-bodied"", ""Balanced"", ""Aromatic taste experience"", ""Optimal enjoyment"", ""Permeability"", ""Tear-resistant"", ""Stable"", ""Perfect fit"", ""Environmentally friendly"", ""Compostable""]",4.4,https://www.amazon.com/Melitta-Coffee-Filters-Natural-Brown/dp/B005HBUZHK/ref=sr_1_3?dib=eyJ2IjoiMSJ9.LqB6UFpcQV6Ytvd8OwWRTfJ5o69pVWaIyAuxA_in5nlTZn2DNwt8f5VjOiXrkMVKkHfvPc5DEzuhNT0RzgMbLg.2un3j-YEFK0J9ogV2k0h4tyIEx9UaweEHOdxSuOQP-0&dib_tag=se&qid=1727752923&rnid=2941120011&s=appliances&sr=1-3&srs=24229290011,B005HBUZHK,https://www.amazon.com/product-reviews/B005HBUZHK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,Michael D.,"Reviewed in the United Kingdom on April 19, 2024",4,"Because item is Melitta product, I gave it 4 star. Item was too small for me but quality is still there.",1,1
Melitta Coffee Filters 100/40 Natural Brown (Pack of 40 Filters),14.0,"Aromatic and full-bodied coffee taste: original filter bags natural brown for a balanced and aromatic taste experience of your filter coffee, size 100
For a full aroma of your filter coffee: optimal enjoyment development using Aromapor paper, permeability of the finest flavours thanks to micro-fine pores
Particularly tear-resistant thanks to extra-stable double stitching, perfect fit
Environmentally friendly coffee preparation: production of filter bags according to FSC certification, compostable
Box contents: 1 Melitta filter bags 100, natural brown, pack of 40","Forestry practices
Made with materials from well-managed forests, recycled materials, and/or other controlled wood sources.
As certified by
","Product Features: [""Aromatic and full-bodied coffee taste"", ""original filter bags"", ""natural brown"", ""balanced and aromatic taste experience"", ""size 100"", ""full aroma"", ""Aromapor paper"", ""permeability"", ""micro-fine pores"", ""tear-resistant"", ""extra-stable double stitching"", ""perfect fit"", ""Environmentally friendly coffee preparation"", ""FSC certification"", ""compostable"", ""Box contents"", ""Melitta filter bags 100"", ""pack of 40""]","Product Affordances: [""Aromatic"", ""Full-bodied"", ""Balanced"", ""Aromatic taste experience"", ""Optimal enjoyment"", ""Permeability"", ""Tear-resistant"", ""Stable"", ""Perfect fit"", ""Environmentally friendly"", ""Compostable""]",4.4,https://www.amazon.com/Melitta-Coffee-Filters-Natural-Brown/dp/B005HBUZHK/ref=sr_1_3?dib=eyJ2IjoiMSJ9.LqB6UFpcQV6Ytvd8OwWRTfJ5o69pVWaIyAuxA_in5nlTZn2DNwt8f5VjOiXrkMVKkHfvPc5DEzuhNT0RzgMbLg.2un3j-YEFK0J9ogV2k0h4tyIEx9UaweEHOdxSuOQP-0&dib_tag=se&qid=1727752923&rnid=2941120011&s=appliances&sr=1-3&srs=24229290011,B005HBUZHK,https://www.amazon.com/product-reviews/B005HBUZHK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,Tucker143,"Reviewed in the United Kingdom on April 14, 2024",4,Perfect for the Aromaboy! I only wish there were more in the box to make the packaging and shipping more worthwhile.Do exactly what you expect,2,1
Melitta Coffee Filters 100/40 Natural Brown (Pack of 40 Filters),14.0,"Aromatic and full-bodied coffee taste: original filter bags natural brown for a balanced and aromatic taste experience of your filter coffee, size 100
For a full aroma of your filter coffee: optimal enjoyment development using Aromapor paper, permeability of the finest flavours thanks to micro-fine pores
Particularly tear-resistant thanks to extra-stable double stitching, perfect fit
Environmentally friendly coffee preparation: production of filter bags according to FSC certification, compostable
Box contents: 1 Melitta filter bags 100, natural brown, pack of 40","Forestry practices
Made with materials from well-managed forests, recycled materials, and/or other controlled wood sources.
As certified by
","Product Features: [""Aromatic and full-bodied coffee taste"", ""original filter bags"", ""natural brown"", ""balanced and aromatic taste experience"", ""size 100"", ""full aroma"", ""Aromapor paper"", ""permeability"", ""micro-fine pores"", ""tear-resistant"", ""extra-stable double stitching"", ""perfect fit"", ""Environmentally friendly coffee preparation"", ""FSC certification"", ""compostable"", ""Box contents"", ""Melitta filter bags 100"", ""pack of 40""]","Product Affordances: [""Aromatic"", ""Full-bodied"", ""Balanced"", ""Aromatic taste experience"", ""Optimal enjoyment"", ""Permeability"", ""Tear-resistant"", ""Stable"", ""Perfect fit"", ""Environmentally friendly"", ""Compostable""]",4.4,https://www.amazon.com/Melitta-Coffee-Filters-Natural-Brown/dp/B005HBUZHK/ref=sr_1_3?dib=eyJ2IjoiMSJ9.LqB6UFpcQV6Ytvd8OwWRTfJ5o69pVWaIyAuxA_in5nlTZn2DNwt8f5VjOiXrkMVKkHfvPc5DEzuhNT0RzgMbLg.2un3j-YEFK0J9ogV2k0h4tyIEx9UaweEHOdxSuOQP-0&dib_tag=se&qid=1727752923&rnid=2941120011&s=appliances&sr=1-3&srs=24229290011,B005HBUZHK,https://www.amazon.com/product-reviews/B005HBUZHK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,Amazon Customer,"Reviewed in the United Kingdom on September 21, 2021",4,A sample pack of five should be included with purchase of new coffee maker!,2,-2
